model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_train_mean,accuracy_train_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_train_mean,f1_train_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_train_mean,recall_train_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_train_mean,precision_train_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_train_mean,misclassification_cost_mean_train_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_train_mean,misclassification_cost_total_train_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_train_mean,misclassification_score_train_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_train_mean,misclassification_cost_mean_true_class_0_train_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_train_mean,misclassification_cost_mean_true_class_1_train_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_train_mean,auc_train_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_train_mean,precision_class_0_train_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_train_mean,recall_class_0_train_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_train_mean,f1_class_0_train_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_train_mean,support_class_0_train_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_train_mean,precision_class_1_train_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_train_mean,recall_class_1_train_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_train_mean,f1_class_1_train_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_train_mean,support_class_1_train_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_train_mean,tn_train_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_train_mean,fp_train_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_train_mean,fn_train_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_train_mean,tp_train_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_train_mean,specificity_train_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_train_mean,npv_train_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_train_mean,fpr_train_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_train_mean,fnr_train_std,fnr_test_mean,fnr_test_std,Target,OVR_Label,X_Processing,Scaler
random_forest,binary,"[0, 1]",2,0.9244502617801048,0.0078632863931087,1.0,0.0,0.9212454212454212,0.0135140070947366,0.9189755774189676,0.0080827602449686,1.0,0.0,0.9146804832298412,0.0153437979055404,0.9501162790697676,0.0064263986682868,1.0,0.0,0.938211382113821,0.0282155340592311,0.8906711783515041,0.0116091122027537,1.0,0.0,0.8928744899408342,0.0175158556589717,0.165392670157068,0.0180346881846759,0.0,0.0,0.1901098901098901,0.0614019164626554,31.59,3.4446254432731065,0.0,0.0,51.9,16.762723194304943,-0.165392670157068,0.0180346881846759,0.0,0.0,-0.1901098901098901,0.0614019164626554,0.0965714285714285,0.0111897444317766,0.0,0.0,0.0926666666666666,0.0176243378301318,0.2494186046511627,0.0321319933414343,0.0,0.0,0.3089430894308943,0.1410776702961557,0.9698327796234774,0.0038260062691136,1.0,0.0,0.9737100271002712,0.0066161605280305,0.95725599204151,0.0056087182836158,1.0,0.0,0.9476906399514782,0.0221938968905282,0.9034285714285714,0.0111897444317766,1.0,0.0,0.9073333333333332,0.0176243378301318,0.9291656887967058,0.0076567253605812,1.0,0.0,0.9268287255484428,0.0121971695675717,105.0,0.0,351.0,0.0,150.0,0.0,0.8906711783515041,0.0116091122027537,1.0,0.0,0.8928744899408342,0.0175158556589717,0.9501162790697676,0.0064263986682868,1.0,0.0,0.938211382113821,0.0282155340592311,0.9189755774189676,0.0080827602449686,1.0,0.0,0.9146804832298412,0.0153437979055404,86.0,0.0,285.0,0.0,123.0,0.0,94.86,1.1749231653365448,351.0,0.0,136.1,2.64365067451978,10.14,1.1749231653365442,0.0,0.0,13.9,2.64365067451978,4.29,0.5526702854726717,0.0,0.0,7.6,3.470510689285432,81.71000000000001,0.5526702854726724,285.0,0.0,115.4,3.470510689285432,0.9034285714285714,0.0111897444317766,1.0,0.0,0.9073333333333332,0.0176243378301318,0.95725599204151,0.0056087182836158,1.0,0.0,0.9476906399514782,0.0221938968905282,0.0965714285714285,0.0111897444317766,0.0,0.0,0.0926666666666666,0.0176243378301318,0.0498837209302325,0.0064263986682868,0.0,0.0,0.0617886178861788,0.0282155340592311,HY3,y_0_vs_rest,X_V06_STATS,No_scaler
extra_trees,binary,"[0, 1]",2,0.9235078534031416,0.0073067449578433,1.0,0.0,0.9208791208791208,0.0122344078631261,0.9173653533045164,0.0073736503168974,1.0,0.0,0.9139951301929956,0.0138489184684674,0.942093023255814,0.0055305609245696,1.0,0.0,0.9341463414634148,0.0240719978224416,0.8948641004276491,0.0125640015408411,1.0,0.0,0.8950429343229928,0.0137767971795441,0.1807853403141361,0.0144631763958331,0.0,0.0,0.1978021978021978,0.0536962965257534,34.53,2.762466691604122,0.0,0.0,54.0,14.65908895153068,-0.1807853403141361,0.0144631763958331,0.0,0.0,-0.1978021978021978,0.0536962965257534,0.0917142857142857,0.0122627651621903,0.0,0.0,0.09,0.0134256066373273,0.2895348837209303,0.027652804622848,0.0,0.0,0.3292682926829268,0.1203599891122084,0.9709833887043188,0.0032999994613432,1.0,0.0,0.9738563685636856,0.0060079541232233,0.9509897469464498,0.0046134315111162,1.0,0.0,0.9443571705506196,0.0190621875218322,0.9082857142857144,0.0122627651621903,1.0,0.0,0.91,0.0134256066373272,0.9287281201117328,0.0072201514124925,1.0,0.0,0.9267175006361053,0.0110275179294808,105.0,0.0,351.0,0.0,150.0,0.0,0.8948641004276491,0.0125640015408411,1.0,0.0,0.8950429343229928,0.0137767971795441,0.942093023255814,0.0055305609245696,1.0,0.0,0.9341463414634148,0.0240719978224416,0.9173653533045164,0.0073736503168974,1.0,0.0,0.9139951301929956,0.0138489184684674,86.0,0.0,285.0,0.0,123.0,0.0,95.37,1.287590342029982,351.0,0.0,136.5,2.0138409955990952,9.63,1.287590342029983,0.0,0.0,13.5,2.0138409955990952,4.98,0.4756282395129859,0.0,0.0,8.1,2.960855732160327,81.02000000000001,0.4756282395129871,285.0,0.0,114.9,2.960855732160327,0.9082857142857144,0.0122627651621903,1.0,0.0,0.91,0.0134256066373272,0.9509897469464498,0.0046134315111162,1.0,0.0,0.9443571705506196,0.0190621875218322,0.0917142857142857,0.0122627651621903,0.0,0.0,0.09,0.0134256066373273,0.057906976744186,0.0055305609245696,0.0,0.0,0.0658536585365853,0.0240719978224416,HY3,y_0_vs_rest,X_V06_STATS,No_scaler
xgboost,binary,"[0, 1]",2,0.9195287958115184,0.0059082196715323,1.0,0.0,0.924908424908425,0.0103964507728488,0.9126706650017504,0.0060538890789201,1.0,0.0,0.9177815655089716,0.0114983684506099,0.9336046511627908,0.0054111081435011,1.0,0.0,0.9308943089430894,0.0243148488413636,0.8937413640015096,0.0096233556961717,1.0,0.0,0.9056356059729148,0.0179440116420913,0.2000523560209424,0.0138684720903401,0.0,0.0,0.1996336996336996,0.0505868925173787,38.21,2.648878169254969,0.0,0.0,54.5,13.8102216572444,-0.2000523560209424,0.0138684720903401,0.0,0.0,-0.1996336996336996,0.0505868925173787,0.092,0.009137123422577,0.0,0.0,0.0799999999999999,0.0177777777777777,0.3319767441860465,0.0270555407175058,0.0,0.0,0.3455284552845528,0.1215742442068181,0.9664739756367664,0.0030575446235136,1.0,0.0,0.9745474254742548,0.0049694800464157,0.9442212538134914,0.004496089914613,1.0,0.0,0.9424697700621542,0.0191071751231077,0.908,0.009137123422577,1.0,0.0,0.9200000000000002,0.0177777777777777,0.9253049470584644,0.0057637050070009,1.0,0.0,0.93086228121633,0.009627210201384,105.0,0.0,351.0,0.0,150.0,0.0,0.8937413640015096,0.0096233556961717,1.0,0.0,0.9056356059729148,0.0179440116420913,0.9336046511627908,0.0054111081435011,1.0,0.0,0.9308943089430894,0.0243148488413636,0.9126706650017504,0.0060538890789201,1.0,0.0,0.9177815655089716,0.0114983684506099,86.0,0.0,285.0,0.0,123.0,0.0,95.34,0.9593979593705844,351.0,0.0,138.0,2.6666666666666665,9.66,0.9593979593705858,0.0,0.0,12.0,2.6666666666666665,5.710000000000001,0.4653553003411001,0.0,0.0,8.5,2.9907264074877267,80.28999999999999,0.4653553003410989,285.0,0.0,114.5,2.9907264074877267,0.908,0.009137123422577,1.0,0.0,0.9200000000000002,0.0177777777777777,0.9442212538134914,0.004496089914613,1.0,0.0,0.9424697700621542,0.0191071751231077,0.092,0.009137123422577,0.0,0.0,0.0799999999999999,0.0177777777777777,0.0663953488372093,0.0054111081435011,0.0,0.0,0.0691056910569105,0.0243148488413636,HY3,y_0_vs_rest,X_V06_STATS,No_scaler
adaboost,binary,"[0, 1]",2,0.9158638743455496,0.0068042687314281,0.95125786163522,0.0048035384643143,0.9164835164835166,0.0119383702677219,0.9085926403475288,0.0070605848982038,0.9471660856497572,0.0052508038956034,0.9081575195321318,0.0135394776849293,0.9284883720930234,0.0103023518294589,0.9750877192982458,0.0076605955058773,0.9170731707317072,0.0202074275146962,0.8907062215927886,0.0120910679991657,0.9208282637969128,0.0055681257365371,0.8996208107407966,0.0133028004368576,0.2129319371727748,0.0219507816744738,0.0933962264150943,0.0178689663206373,0.2329670329670329,0.0469156909206494,40.67,4.192599299824501,59.4,11.364662579925351,63.6,12.807983621337296,-0.2129319371727748,0.0219507816744738,-0.0933962264150943,0.0178689663206373,-0.2329670329670329,0.0469156909206494,0.0944761904761904,0.0122030358580223,0.0680911680911681,0.0051052915691227,0.084,0.0118425889728659,0.3575581395348838,0.0515117591472946,0.1245614035087719,0.0383029775293866,0.4146341463414634,0.101037137573481,0.9620376522702102,0.0064362450752237,0.9913550257409904,0.0021888066816701,0.9704037940379404,0.0067729891421444,0.9400404671545244,0.0079496028404006,0.9787869374964606,0.0064063136799532,0.9310983780915209,0.0157349943106391,0.9055238095238096,0.0122030358580223,0.931908831908832,0.0051052915691227,0.916,0.0118425889728659,0.9219681460602558,0.0066511100853931,0.9547601234980456,0.0044338223641293,0.9234115193891954,0.010711380863845,105.0,0.0,351.0,0.0,150.0,0.0,0.8907062215927886,0.0120910679991657,0.9208282637969128,0.0055681257365371,0.8996208107407966,0.0133028004368576,0.9284883720930234,0.0103023518294589,0.9750877192982458,0.0076605955058773,0.9170731707317072,0.0202074275146962,0.9085926403475288,0.0070605848982038,0.9471660856497572,0.0052508038956034,0.9081575195321318,0.0135394776849293,86.0,0.0,285.0,0.0,123.0,0.0,95.08,1.2813187650923483,327.1,1.7919573407620817,137.4,1.7763883459298968,9.919999999999998,1.2813187650923474,23.9,1.7919573407620817,12.6,1.776388345929897,6.15,0.8860022573334677,7.1,2.1832697191750423,10.2,2.485513584307633,79.85,0.8860022573334685,277.9,2.1832697191750423,112.8,2.485513584307633,0.9055238095238096,0.0122030358580223,0.931908831908832,0.0051052915691227,0.916,0.0118425889728659,0.9400404671545244,0.0079496028404006,0.9787869374964606,0.0064063136799532,0.9310983780915209,0.0157349943106391,0.0944761904761904,0.0122030358580223,0.0680911680911681,0.0051052915691227,0.084,0.0118425889728659,0.0715116279069767,0.0103023518294589,0.0249122807017543,0.0076605955058773,0.0829268292682926,0.0202074275146962,HY3,y_0_vs_rest,X_STATS,No_scaler
svm,binary,"[0, 1]",2,0.9092146596858636,0.0094859323990884,0.9194968553459116,0.0033804015716136,0.9164835164835166,0.0125472357300758,0.9086010494659024,0.0087663542853685,0.9175887642917502,0.0031734307410784,0.9151179102233324,0.011751398190906,0.9981395348837208,0.0024636044313288,1.0,0.0,0.9975609756097562,0.0077128723418741,0.8342851491294392,0.0142903237905151,0.8477408557291108,0.0054140374710615,0.8455122009952886,0.0204239634245827,0.0941361256544502,0.0116988341306129,0.080503144654088,0.0033804015716136,0.0879120879120879,0.0189156695785466,17.98,2.2344773189470706,51.2,2.14993539954628,24.0,5.163977794943222,-0.0941361256544502,0.0116988341306129,-0.080503144654088,0.0033804015716136,-0.0879120879120879,0.0189156695785466,0.1636190476190476,0.0167130119052136,0.1458689458689458,0.0061251720784794,0.1499999999999999,0.0235702260395515,0.0093023255813953,0.0123180221566439,0.0,0.0,0.0121951219512195,0.0385643617093704,0.970172757475083,0.0038995160918916,0.9749797570850204,0.0024116025994101,0.9733224932249324,0.0056921637558032,0.99820743119869,0.0023980677371441,1.0,0.0,0.9977443609022556,0.0071329571281993,0.8363809523809523,0.0167130119052137,0.8541310541310541,0.0061251720784794,0.85,0.0235702260395515,0.9097426277187136,0.010213631625287,0.9213169945144464,0.003565996739475,0.91777679979203,0.0133258779528368,105.0,0.0,351.0,0.0,150.0,0.0,0.8342851491294392,0.0142903237905151,0.8477408557291108,0.0054140374710615,0.8455122009952886,0.0204239634245827,0.9981395348837208,0.0024636044313288,1.0,0.0,0.9975609756097562,0.0077128723418741,0.9086010494659024,0.0087663542853685,0.9175887642917502,0.0031734307410784,0.9151179102233324,0.011751398190906,86.0,0.0,285.0,0.0,123.0,0.0,87.82000000000001,1.7548662500474377,299.8,2.14993539954628,127.5,3.5355339059327378,17.18,1.7548662500474377,51.2,2.14993539954628,22.5,3.5355339059327378,0.16,0.211869981094276,0.0,0.0,0.3,0.948683298050514,85.84,0.2118699810942754,285.0,0.0,122.7,0.9486832980505138,0.8363809523809523,0.0167130119052137,0.8541310541310541,0.0061251720784794,0.85,0.0235702260395515,0.99820743119869,0.0023980677371441,1.0,0.0,0.9977443609022556,0.0071329571281993,0.1636190476190476,0.0167130119052136,0.1458689458689458,0.0061251720784794,0.1499999999999999,0.0235702260395515,0.001860465116279,0.0024636044313287,0.0,0.0,0.0024390243902439,0.007712872341874,HY3,y_0_vs_rest,X_V06_STATS,No_scaler
logistic_regression,binary,"[0, 1]",2,0.9016753926701572,0.0049901754975668,0.9877358490566038,0.0032981410319815,0.9084249084249084,0.0100686340063923,0.8944835607347436,0.0051524946018526,0.9865121944588486,0.0035733701526285,0.9000234928364623,0.0114008703460883,0.925,0.0076789196729297,1.0,0.0,0.9154471544715448,0.0257666435208774,0.8670380872457901,0.0073763802297164,0.9734054202888972,0.0069430275645883,0.8859077740652138,0.0201401540011675,0.2334031413612565,0.0169289865155673,0.0122641509433962,0.0032981410319816,0.2439560439560439,0.0518372182181075,44.58,3.2334364244733678,7.8,2.097617696340303,66.6,14.151560573543357,-0.2334031413612565,0.0169289865155673,-0.0122641509433962,0.0032981410319816,-0.2439560439560439,0.0518372182181075,0.1174285714285714,0.0079814599982524,0.0222222222222222,0.0059761187929923,0.0973333333333333,0.0206559111797728,0.375,0.0383945983646491,0.0,0.0,0.4227642276422764,0.1288332176043871,0.952767441860465,0.0064985136874044,0.9992332683560754,0.0006851157538732,0.958639566395664,0.00609891650763,0.9357168062095416,0.0063059196283136,1.0,0.0,0.929227672062696,0.0184159767926082,0.8825714285714286,0.0079814599982523,0.977777777777778,0.0059761187929923,0.9026666666666664,0.0206559111797728,0.907830880519391,0.0049306811740008,0.9887557195219704,0.0030614293162617,0.9154589715961844,0.0093942116523115,105.0,0.0,351.0,0.0,150.0,0.0,0.8670380872457901,0.0073763802297164,0.9734054202888972,0.0069430275645883,0.8859077740652138,0.0201401540011675,0.925,0.0076789196729297,1.0,0.0,0.9154471544715448,0.0257666435208774,0.8944835607347436,0.0051524946018526,0.9865121944588486,0.0035733701526285,0.9000234928364623,0.0114008703460883,86.0,0.0,285.0,0.0,123.0,0.0,92.67,0.8380532998165053,343.2,2.097617696340303,135.4,3.0983866769659336,12.33,0.8380532998165054,7.8,2.097617696340303,14.6,3.0983866769659336,6.45,0.660387091871965,0.0,0.0,10.4,3.1692971530679235,79.55000000000001,0.6603870918719646,285.0,0.0,112.6,3.1692971530679235,0.8825714285714286,0.0079814599982523,0.977777777777778,0.0059761187929923,0.9026666666666664,0.0206559111797728,0.9357168062095416,0.0063059196283136,1.0,0.0,0.929227672062696,0.0184159767926082,0.1174285714285714,0.0079814599982524,0.0222222222222222,0.0059761187929923,0.0973333333333333,0.0206559111797728,0.075,0.0076789196729298,0.0,0.0,0.0845528455284553,0.0257666435208774,HY3,y_0_vs_rest,X_V06_DELTA,No_scaler
knn,binary,"[0, 1]",2,0.8794240837696335,0.0132291508272359,0.909433962264151,0.004581084566753,0.8827838827838829,0.0225802710731464,0.881591651290442,0.0117183981593105,0.9079212238357854,0.0040640125343444,0.884299672346151,0.0198021646111595,0.9925581395348836,0.0041092583816119,0.9961403508771928,0.0038614208232091,0.9902439024390244,0.0051419148945827,0.7935423579954539,0.017852074390741,0.8341133594982028,0.0083231575060226,0.7994242166838632,0.0331261886824834,0.133979057591623,0.0178922653433777,0.0974842767295597,0.0062454797105938,0.1347985347985348,0.0228949938624356,25.59,3.4174226805851484,62.0,3.972125095937662,36.8,6.250333324444918,-0.133979057591623,0.0178922653433777,-0.0974842767295597,0.0062454797105938,-0.1347985347985348,0.0228949938624356,0.2132380952380952,0.0227087333624019,0.1609686609686609,0.0101618872550012,0.2053333333333333,0.0420229214349255,0.0372093023255814,0.0205462919080598,0.019298245614035,0.0193071041160458,0.048780487804878,0.0257095744729136,0.9354435215946844,0.0094611578003492,0.9864267506372768,0.002338672387446,0.9375365853658536,0.0117957659680677,0.9923177810566204,0.0042686386967376,0.9963182986155422,0.003640336335346,0.9901018966314996,0.0052662049176359,0.7867619047619047,0.0227087333624019,0.8390313390313391,0.0101618872550012,0.7946666666666667,0.0420229214349255,0.8770381862633878,0.0148932387554199,0.9108900482594416,0.0050832069470359,0.8811125415804495,0.025515045082101,105.0,0.0,351.0,0.0,150.0,0.0,0.7935423579954539,0.017852074390741,0.8341133594982028,0.0083231575060226,0.7994242166838632,0.0331261886824834,0.9925581395348836,0.0041092583816119,0.9961403508771928,0.0038614208232091,0.9902439024390244,0.0051419148945827,0.881591651290442,0.0117183981593105,0.9079212238357854,0.0040640125343444,0.884299672346151,0.0198021646111595,86.0,0.0,285.0,0.0,123.0,0.0,82.60999999999999,2.384417003052201,294.5,3.5668224265054493,119.2,6.303438215238834,22.39,2.3844170030522025,56.5,3.5668224265054493,30.8,6.303438215238834,0.6399999999999999,0.3533962208186286,1.1,1.100504934614612,1.2,0.6324555320336759,85.35999999999999,0.3533962208186281,283.9,1.100504934614612,121.8,0.6324555320336759,0.7867619047619047,0.0227087333624019,0.8390313390313391,0.0101618872550012,0.7946666666666667,0.0420229214349255,0.9923177810566204,0.0042686386967376,0.9963182986155422,0.003640336335346,0.9901018966314996,0.0052662049176359,0.2132380952380952,0.0227087333624019,0.1609686609686609,0.0101618872550012,0.2053333333333333,0.0420229214349255,0.0074418604651162,0.0041092583816119,0.003859649122807,0.0038614208232091,0.0097560975609756,0.0051419148945827,HY3,y_0_vs_rest,X_STATS,No_scaler
gaussian_nb,binary,"[0, 1]",2,0.9055497382198952,0.0080400545716389,0.9218553459119496,0.0043881416538646,0.9054945054945056,0.0100389766989472,0.8959973064567563,0.0092260916443738,0.9145657029329576,0.0045911843103492,0.8959359101553692,0.0120058104944389,0.905,0.0175667364343121,0.9333333333333332,0.0097854973863634,0.9040650406504064,0.0273162128311201,0.8885138667380659,0.0118772452609813,0.8966841196765207,0.0100022530592417,0.8886469731392939,0.0161374133230388,0.2655497382198952,0.0375204350572171,0.1976415094339622,0.0189122760816144,0.2673992673992674,0.0565628074329693,50.71999999999999,7.166403095928482,125.7,12.028207587906762,73.0,15.441646429200626,-0.2655497382198952,0.0375204350572171,-0.1976415094339622,0.0189122760816144,-0.2673992673992674,0.0565628074329693,0.094,0.0117421701073924,0.0874643874643874,0.0100548231206582,0.0933333333333333,0.0166295883856619,0.475,0.0878336821715603,0.3333333333333333,0.0489274869318172,0.4796747967479675,0.1365810641556005,0.935641749723145,0.0067121727210125,0.9511151097116008,0.002017179569195,0.9434119241192412,0.005829889876121,0.921912918514359,0.0129611150738405,0.9440976614795072,0.0074272910264687,0.9207461373200384,0.0202409150903563,0.9060000000000002,0.0117421701073924,0.9125356125356124,0.0100548231206582,0.9066666666666666,0.0166295883856619,0.9133897691353596,0.0072746666368159,0.9279889707163156,0.00428186285371,0.9133919865811562,0.0087749771140788,105.0,0.0,351.0,0.0,150.0,0.0,0.8885138667380659,0.0118772452609813,0.8966841196765207,0.0100022530592417,0.8886469731392939,0.0161374133230388,0.905,0.0175667364343121,0.9333333333333332,0.0097854973863634,0.9040650406504064,0.0273162128311201,0.8959973064567563,0.0092260916443738,0.9145657029329576,0.0045911843103492,0.8959359101553692,0.0120058104944389,86.0,0.0,285.0,0.0,123.0,0.0,95.13,1.232927861276206,320.3,3.529242915351047,136.0,2.494438257849294,9.87,1.232927861276203,30.7,3.529242915351047,14.0,2.494438257849294,8.169999999999998,1.510739333350838,19.0,2.788866755113585,11.8,3.359894178227774,77.83,1.5107393333508368,266.0,2.788866755113585,111.2,3.359894178227774,0.9060000000000002,0.0117421701073924,0.9125356125356124,0.0100548231206582,0.9066666666666666,0.0166295883856619,0.921912918514359,0.0129611150738405,0.9440976614795072,0.0074272910264687,0.9207461373200384,0.0202409150903563,0.094,0.0117421701073924,0.0874643874643874,0.0100548231206582,0.0933333333333333,0.0166295883856619,0.095,0.017566736434312,0.0666666666666666,0.0097854973863634,0.0959349593495935,0.0273162128311201,HY3,y_0_vs_rest,X_V06_DELTA,No_scaler
decision_tree,binary,"[0, 1]",2,0.9550261780104712,0.0034504696619374,1.0,0.0,0.956043956043956,0.0110566363103021,0.1711049391784686,0.0492012693246497,1.0,0.0,0.2426222427009881,0.1516800492265958,0.186,0.0604060335470629,1.0,0.0,0.25,0.1559023911155808,0.1696446608946608,0.0504370295466246,1.0,0.0,0.2492929292929292,0.1595611919993126,0.1302094240837696,0.0066182005166582,0.0,0.0,0.1318681318681318,0.0234864274257281,24.87,1.2640762986817244,0.0,0.0,36.0,6.411794687223781,-0.1302094240837696,0.0066182005166582,0.0,0.0,-0.1318681318681318,0.0234864274257281,0.0243010752688172,0.0041629555292428,0.0,0.0,0.0226415094339622,0.0112506564905649,4.07,0.3020301677353145,0.0,0.0,3.75,0.7795119555779044,0.5808494623655914,0.0291138814535736,1.0,0.0,0.6136792452830189,0.0771414318142562,0.9780840257563288,0.0015450661075819,1.0,0.0,0.9773835252651136,0.0045386355235941,0.9756989247311828,0.0041629555292429,1.0,0.0,0.9773584905660376,0.0112506564905649,0.9768502370243638,0.0018312572698799,1.0,0.0,0.9773339824796612,0.0058220450956517,186.0,0.0,619.0,0.0,265.0,0.0,0.1696446608946608,0.0504370295466246,1.0,0.0,0.2492929292929292,0.1595611919993126,0.186,0.0604060335470629,1.0,0.0,0.25,0.1559023911155808,0.1711049391784686,0.0492012693246497,1.0,0.0,0.2426222427009881,0.1516800492265958,5.0,0.0,17.0,0.0,8.0,0.0,181.48,0.774309728439183,619.0,0.0,259.0,2.98142396999972,4.5200000000000005,0.7743097284391792,0.0,0.0,6.0,2.98142396999972,4.07,0.3020301677353145,0.0,0.0,6.0,1.247219128924647,0.93,0.3020301677353146,17.0,0.0,2.0,1.247219128924647,0.9756989247311828,0.0041629555292429,1.0,0.0,0.9773584905660376,0.0112506564905649,0.9780840257563288,0.0015450661075819,1.0,0.0,0.9773835252651136,0.0045386355235941,0.0243010752688172,0.0041629555292428,0.0,0.0,0.0226415094339622,0.0112506564905649,0.8139999999999998,0.0604060335470629,0.0,0.0,0.75,0.1559023911155808,HY3,y_2_vs_rest,X_V06_DELTA,No_scaler
random_forest,binary,"[0, 1]",2,0.9737172774869112,0.0002207523672019,1.0,0.0,0.9703296703296702,0.0011583434652631,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1309947643979057,0.0002207523672019,0.0,0.0,0.1468864468864468,0.0011583434652631,25.02,0.0421637021355789,0.0,0.0,40.1,0.3162277660168379,-0.1309947643979057,0.0002207523672019,0.0,0.0,-0.1468864468864468,0.0011583434652631,0.0001075268817204,0.0002266865706213,0.0,0.0,0.000377358490566,0.0011933123245918,5.0,0.0,0.0,0.0,5.0,0.0,0.9220806451612904,0.0228512270033333,1.0,7.401486830834377e-17,0.929504716981132,0.0243894356640452,0.973819233948746,5.809272821118755e-06,1.0,0.0,0.9706851971557852,3.406892544891584e-05,0.9998924731182796,0.0002266865706214,1.0,0.0,0.999622641509434,0.0011933123245918,0.9866835035837236,0.000113624740503,1.0,0.0,0.984941122718116,0.0005976350793863,186.0,0.0,619.0,0.0,265.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,8.0,0.0,185.98,0.0421637021355759,619.0,0.0,264.9,0.3162277660168379,0.02,0.0421637021355783,0.0,0.0,0.1,0.3162277660168379,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.9998924731182796,0.0002266865706214,1.0,0.0,0.999622641509434,0.0011933123245918,0.973819233948746,5.809272821118755e-06,1.0,0.0,0.9706851971557852,3.406892544891584e-05,0.0001075268817204,0.0002266865706213,0.0,0.0,0.000377358490566,0.0011933123245918,1.0,0.0,0.0,0.0,1.0,0.0,HY3,y_2_vs_rest,X_V06_STATS,No_scaler
